,Open,High,Low,Close,Volume
2025-07-21 14:10:00,107.576,107.6063,107.5383,107.5833,0.0
2025-07-21 14:15:00,107.5681,107.5833,107.5383,107.5614,0.0
2025-07-21 14:20:00,107.5838,107.5996,107.5389,107.5771,0.0
2025-07-21 14:25:00,107.5782,107.6007,107.5473,107.5855,0.0
2025-07-21 14:30:00,107.5849,107.6237,107.563,107.6007,0.0
2025-07-21 14:35:00,107.5782,107.6827,107.5703,107.6591,0.0
2025-07-21 14:40:00,107.6597,107.6974,107.622,107.6664,0.0
2025-07-21 14:45:00,107.644,107.6957,107.6361,107.6957,0.0
2025-07-21 14:50:00,107.6653,107.7182,107.6125,107.6502,0.0
2025-07-21 14:55:00,107.6277,107.6811,107.6052,107.6507,0.0
2025-07-21 15:00:00,107.6282,107.7041,107.6209,107.6664,0.0
2025-07-21 15:05:00,107.6895,107.6968,107.6209,107.6732,0.0
2025-07-21 15:10:00,107.6434,107.6811,107.6142,107.644,0.0
2025-07-21 15:15:00,107.6434,107.6513,107.5996,107.622,0.0
2025-07-21 15:20:00,107.5996,107.6659,107.5996,107.6586,0.0
2025-07-21 15:25:00,107.6361,107.6962,107.6361,107.6805,0.0
2025-07-21 15:30:00,107.6738,107.703,107.6507,107.6805,0.0
2025-07-21 15:35:00,107.658,107.7114,107.6288,107.6591,0.0
2025-07-21 15:40:00,107.6603,107.6968,107.6215,107.6518,0.0
2025-07-21 15:45:00,107.6367,107.6597,107.5996,107.6445,0.0
2025-07-21 15:50:00,107.622,107.6591,107.6142,107.622,0.0
2025-07-21 15:55:00,107.6288,107.6884,107.6063,107.6502,0.0
2025-07-21 16:00:00,107.6726,107.7114,107.6282,107.6884,0.0
2025-07-21 16:05:00,107.7114,107.726,107.6726,107.6951,0.0
2025-07-21 16:10:00,107.6726,107.7187,107.6653,107.7109,0.0
2025-07-21 16:15:00,107.7339,107.7558,107.6951,107.7255,0.0
2025-07-21 16:20:00,107.7558,107.7705,107.7176,107.7328,0.0
2025-07-21 16:25:00,107.7322,107.7632,107.7249,107.7328,0.0
2025-07-21 16:30:00,107.748,107.7558,107.7182,107.7407,0.0
2025-07-21 16:35:00,107.7182,107.7941,107.7182,107.7558,0.0
2025-07-21 16:40:00,107.7789,107.7947,107.7418,107.7497,0.0
2025-07-21 16:45:00,107.7649,107.7727,107.7497,107.7649,0.0
2025-07-21 16:50:00,107.7733,107.7885,107.6895,107.6968,0.0
2025-07-21 16:55:00,107.7277,107.7575,107.6738,107.7266,0.0
2025-07-21 17:00:00,107.7024,107.7497,107.6586,107.7418,0.0
2025-07-21 17:05:00,107.6946,107.7103,107.6946,107.7103,0.0
2025-07-21 17:10:00,107.6586,107.6586,107.6507,107.6507,0.0
2025-07-21 17:15:00,107.6979,107.6979,107.6822,107.6822,0.0
2025-07-21 17:20:00,107.6901,107.6901,107.6822,107.6822,0.0
2025-07-21 17:25:00,107.6389,107.6389,107.631,107.631,0.0
2025-07-21 17:30:00,107.6316,107.6462,107.6158,107.6305,0.0
2025-07-21 17:35:00,107.6226,107.6462,107.6226,107.6226,0.0
2025-07-21 17:40:00,107.6535,107.6535,107.6299,107.6299,0.0
2025-07-21 17:45:00,107.6524,107.6681,107.6226,107.6305,0.0
2025-07-21 17:50:00,107.6608,107.6608,107.6372,107.6372,0.0
2025-07-21 17:55:00,107.6608,107.6608,107.6372,107.6608,0.0
2025-07-21 18:00:00,107.6906,107.6906,107.6518,107.6591,0.0
2025-07-21 18:05:00,107.6968,107.7126,107.6372,107.6518,0.0
2025-07-21 18:10:00,107.667,107.7193,107.6434,107.6962,0.0
2025-07-21 18:15:00,107.7114,107.7187,107.6732,107.7187,0.0
2025-07-21 18:20:00,107.6957,107.7193,107.6811,107.7041,0.0
2025-07-21 18:25:00,107.6957,107.7036,107.6884,107.6957,0.0
2025-07-21 18:30:00,107.7187,107.7339,107.6957,107.7109,0.0
2025-07-21 18:35:00,107.7339,107.7339,107.703,107.703,0.0
2025-07-21 18:40:00,107.7339,107.7418,107.6962,107.712,0.0
2025-07-21 18:45:00,107.7272,107.7497,107.7041,107.7339,0.0
2025-07-21 18:50:00,107.7187,107.757,107.7114,107.7412,0.0
2025-07-21 18:55:00,107.7407,107.7716,107.7114,107.7407,0.0
2025-07-21 19:00:00,107.7491,107.7649,107.7114,107.7497,0.0
2025-07-21 19:05:00,107.7491,107.7952,107.7266,107.7637,0.0
2025-07-21 19:10:00,107.757,107.7862,107.7187,107.7637,0.0
2025-07-21 19:15:00,107.757,107.8008,107.7412,107.793,0.0
2025-07-21 19:20:00,107.8082,107.8082,107.7334,107.7334,0.0
2025-07-21 19:25:00,107.7637,107.7783,107.726,107.7637,0.0
2025-07-21 19:30:00,107.7407,107.8003,107.7334,107.7924,0.0
2025-07-21 19:35:00,107.7857,107.8082,107.748,107.7558,0.0
2025-07-21 19:40:00,107.7862,107.8155,107.7339,107.7935,0.0
2025-07-21 19:45:00,107.7783,107.816,107.7558,107.7862,0.0
2025-07-21 19:50:00,107.7632,107.8616,107.7558,107.8239,0.0
2025-07-21 19:55:00,107.8391,107.8549,107.7654,107.8104,0.0
2025-07-21 20:00:00,107.8099,107.8178,107.7502,107.7879,0.0
2025-07-21 20:05:00,107.7812,107.8909,107.7418,107.838,0.0
2025-07-21 20:10:00,107.8532,107.9263,107.8149,107.9038,0.0
2025-07-21 20:15:00,107.8813,107.9915,107.8655,107.9757,0.0
2025-07-21 20:20:00,107.9605,107.9909,107.9088,107.9313,0.0
2025-07-21 20:25:00,107.9161,107.9459,107.8643,107.8795,0.0
2025-07-21 20:30:00,107.8801,107.8953,107.7991,107.8143,0.0
2025-07-21 20:35:00,107.8295,107.8593,107.7547,107.7839,0.0
2025-07-21 20:40:00,107.7924,107.8216,107.7547,107.7851,0.0
2025-07-21 20:45:00,107.7699,107.8149,107.7182,107.7705,0.0
2025-07-21 20:50:00,107.7772,107.7924,107.7255,107.7626,0.0
2025-07-21 20:55:00,107.7693,107.8205,107.6861,107.7311,0.0
2025-07-21 21:00:00,107.7159,107.812,107.6861,107.7676,0.0
2025-07-21 21:05:00,107.7524,107.8486,107.7227,107.8407,0.0
2025-07-21 21:10:00,107.8182,107.8705,107.7744,107.8042,0.0
2025-07-21 21:15:00,107.789,107.8267,107.7592,107.812,0.0
2025-07-21 21:20:00,107.7969,107.8345,107.7446,107.7598,0.0
2025-07-21 21:25:00,107.7822,107.8413,107.7446,107.8255,0.0
2025-07-21 21:30:00,107.8103,107.8407,107.7592,107.7969,0.0
2025-07-21 21:35:00,107.7744,107.8047,107.7154,107.7524,0.0
2025-07-21 21:40:00,107.7373,107.8553,107.7142,107.8322,0.0
2025-07-21 21:45:00,107.8098,107.8845,107.7946,107.8542,0.0
2025-07-21 21:50:00,107.839,107.8772,107.7873,107.8098,0.0
2025-07-21 21:55:00,107.8109,107.8559,107.7429,107.8098,0.0
2025-07-21 22:00:00,107.8165,107.8547,107.7794,107.8171,0.0
2025-07-21 22:05:00,107.7946,107.8486,107.7356,107.7896,0.0
2025-07-21 22:10:00,107.7744,107.8272,107.7367,107.7665,0.0
2025-07-21 22:15:00,107.7817,107.8132,107.7154,107.7693,0.0
2025-07-21 22:20:00,107.7468,107.7924,107.7097,107.7395,0.0
2025-07-21 22:25:00,107.7328,107.7851,107.7249,107.7468,0.0
2025-07-21 22:30:00,107.7772,107.7991,107.6861,107.7378,0.0
2025-07-21 22:35:00,107.7446,107.798,107.73,107.7524,0.0
2025-07-21 22:40:00,107.7755,107.8047,107.7451,107.7974,0.0
2025-07-21 22:45:00,107.7749,107.8126,107.73,107.7603,0.0
2025-07-21 22:50:00,107.7609,107.7839,107.7159,107.7463,0.0
