,Open,High,Low,Close,Volume
2025-07-22 05:50:00,47.2836,47.295,47.1851,47.294,0.0
2025-07-22 05:55:00,47.295,47.3039,47.1931,47.2973,0.0
2025-07-22 06:00:00,47.2985,47.316,47.1972,47.2627,0.0
2025-07-22 06:05:00,47.2874,47.3244,47.2052,47.2715,0.0
2025-07-22 06:10:00,47.2965,47.3304,47.2121,47.3151,0.0
2025-07-22 06:15:00,47.3152,47.3274,47.2139,47.3274,0.0
2025-07-22 06:20:00,47.3278,47.3306,47.2162,47.222,0.0
2025-07-22 06:25:00,47.3189,47.3224,47.2104,47.3158,0.0
2025-07-22 06:30:00,47.3198,47.3207,47.2093,47.3138,0.0
2025-07-22 06:35:00,47.314,47.3141,47.2001,47.2042,0.0
2025-07-22 06:40:00,47.2082,47.3094,47.1943,47.2915,0.0
2025-07-22 06:45:00,47.2973,47.3104,47.1936,47.3077,0.0
2025-07-22 06:50:00,47.3036,47.3108,47.1977,47.2884,0.0
2025-07-22 06:55:00,47.2939,47.3074,47.1936,47.1995,0.0
2025-07-22 07:00:00,47.295,47.3039,47.1856,47.2979,0.0
2025-07-22 07:05:00,47.2936,47.3067,47.1936,47.3026,0.0
2025-07-22 07:10:00,47.3028,47.3056,47.1966,47.2007,0.0
2025-07-22 07:15:00,47.2764,47.307,47.192,47.3014,0.0
2025-07-22 07:20:00,47.2981,47.3068,47.1948,47.2988,0.0
2025-07-22 07:25:00,47.2007,47.3,47.1886,47.2899,0.0
2025-07-22 07:30:00,47.2908,47.2919,47.1724,47.1805,0.0
2025-07-22 07:35:00,47.1765,47.2913,47.1746,47.1926,0.0
2025-07-22 07:40:00,47.2682,47.2962,47.1805,47.2806,0.0
2025-07-22 07:45:00,47.2821,47.2962,47.1765,47.2958,0.0
2025-07-22 07:50:00,47.2918,47.2922,47.1776,47.1857,0.0
2025-07-22 07:55:00,47.2799,47.2871,47.1776,47.2596,0.0
2025-07-22 08:00:00,47.2556,47.3076,47.1817,47.2938,0.0
2025-07-22 08:05:00,47.2965,47.3122,47.196,47.2018,0.0
2025-07-22 08:10:00,47.1978,47.2967,47.1879,47.2848,0.0
2025-07-22 08:15:00,47.2862,47.2925,47.1736,47.1736,0.0
2025-07-22 08:20:00,47.249,47.2761,47.1534,47.1615,0.0
2025-07-22 08:25:00,47.1575,47.2628,47.1372,47.1603,0.0
2025-07-22 08:30:00,47.2098,47.2639,47.1476,47.2534,0.0
2025-07-22 08:35:00,47.251,47.2646,47.1483,47.1546,0.0
2025-07-22 08:40:00,47.1506,47.2597,47.1442,47.2452,0.0
2025-07-22 08:45:00,47.2479,47.2504,47.1402,47.1482,0.0
2025-07-22 08:50:00,47.1442,47.2541,47.1321,47.2359,0.0
2025-07-22 08:55:00,47.2416,47.2545,47.124,47.1575,0.0
2025-07-22 09:00:00,47.2491,47.2678,47.1494,47.2551,0.0
2025-07-22 09:05:00,47.2552,47.2778,47.1563,47.1563,0.0
2025-07-22 09:10:00,47.1603,47.251,47.1281,47.1281,0.0
2025-07-22 09:15:00,47.1321,47.2311,47.1079,47.124,0.0
2025-07-22 09:20:00,47.1281,47.2424,47.12,47.124,0.0
2025-07-22 09:25:00,47.1321,47.2543,47.1321,47.1563,0.0
2025-07-22 09:30:00,47.2056,47.2627,47.1442,47.247,0.0
2025-07-22 09:35:00,47.2423,47.2585,47.1402,47.1454,0.0
2025-07-22 09:40:00,47.1413,47.2473,47.1373,47.1575,0.0
2025-07-22 09:45:00,47.1615,47.2993,47.1534,47.1938,0.0
2025-07-22 09:50:00,47.2433,47.2954,47.1736,47.1897,0.0
2025-07-22 09:55:00,47.2865,47.3082,47.1857,47.2111,0.0
2025-07-22 10:00:00,47.3053,47.3126,47.2018,47.3122,0.0
2025-07-22 10:05:00,47.3124,47.3126,47.1817,47.1817,0.0
2025-07-22 10:10:00,47.2316,47.2849,47.1546,47.1627,0.0
2025-07-22 10:15:00,47.2118,47.2941,47.1586,47.2749,0.0
2025-07-22 10:20:00,47.2765,47.2987,47.1788,47.246,0.0
2025-07-22 10:25:00,47.2632,47.3002,47.1788,47.1886,0.0
2025-07-22 10:30:00,47.1845,47.2968,47.1805,47.2885,0.0
2025-07-22 10:35:00,47.2887,47.3051,47.1869,47.1926,0.0
2025-07-22 10:40:00,47.2427,47.3131,47.1903,47.2427,0.0
2025-07-22 10:45:00,47.2669,47.3138,47.1943,47.31,0.0
2025-07-22 10:50:00,47.3092,47.3517,47.2064,47.3421,0.0
2025-07-22 10:55:00,47.3461,47.3875,47.2444,47.3807,0.0
2025-07-22 11:00:00,47.3848,47.3947,47.2686,47.2807,0.0
2025-07-22 11:05:00,47.2767,47.3795,47.2577,47.3503,0.0
2025-07-22 11:10:00,47.356,47.3644,47.2456,47.2657,0.0
2025-07-22 11:15:00,47.2617,47.4193,47.2617,47.4168,0.0
2025-07-22 11:20:00,47.418,47.4367,47.3089,47.4204,0.0
2025-07-22 11:25:00,47.4259,47.4434,47.3291,47.3372,0.0
2025-07-22 11:30:00,47.3863,47.4354,47.321,47.4158,0.0
2025-07-22 11:35:00,47.4195,47.4312,47.313,47.4269,0.0
