,Open,High,Low,Close,Volume
2025-07-22 05:45:00,4.9058,4.9081,4.9016,4.9036,0.0
2025-07-22 05:50:00,4.9044,4.9059,4.8994,4.9036,0.0
2025-07-22 05:55:00,4.9041,4.9072,4.9002,4.9044,0.0
2025-07-22 06:00:00,4.9049,4.9075,4.9009,4.9041,0.0
2025-07-22 06:05:00,4.906,4.9077,4.9014,4.9049,0.0
2025-07-22 06:10:00,4.9058,4.9078,4.9013,4.906,0.0
2025-07-22 06:15:00,4.906,4.908,4.9016,4.9044,0.0
2025-07-22 06:20:00,4.9059,4.9071,4.9003,4.9047,0.0
2025-07-22 06:25:00,4.9049,4.9065,4.9011,4.9042,0.0
2025-07-22 06:30:00,4.9044,4.9067,4.9012,4.9037,0.0
2025-07-22 06:35:00,4.9039,4.9071,4.8996,4.9037,0.0
2025-07-22 06:40:00,4.9046,4.9054,4.8996,4.9037,0.0
2025-07-22 06:45:00,4.9029,4.9053,4.8986,4.9033,0.0
2025-07-22 06:50:00,4.9012,4.9044,4.8985,4.9026,0.0
2025-07-22 06:55:00,4.9018,4.9038,4.8988,4.9015,0.0
2025-07-22 07:00:00,4.9034,4.9039,4.8973,4.8984,0.0
2025-07-22 07:05:00,4.9001,4.9035,4.8969,4.902,0.0
2025-07-22 07:10:00,4.9026,4.9039,4.8976,4.9021,0.0
2025-07-22 07:15:00,4.9019,4.9036,4.8979,4.9028,0.0
2025-07-22 07:20:00,4.9025,4.904,4.8982,4.9002,0.0
2025-07-22 07:25:00,4.9014,4.9043,4.8977,4.9022,0.0
2025-07-22 07:30:00,4.9028,4.9059,4.8991,4.904,0.0
2025-07-22 07:35:00,4.9031,4.9055,4.8997,4.9038,0.0
2025-07-22 07:40:00,4.902,4.9054,4.8992,4.903,0.0
2025-07-22 07:45:00,4.9027,4.9054,4.8992,4.9032,0.0
2025-07-22 07:50:00,4.9031,4.9051,4.899,4.9047,0.0
2025-07-22 07:55:00,4.9042,4.9061,4.9007,4.9044,0.0
2025-07-22 08:00:00,4.9052,4.9087,4.8995,4.9047,0.0
2025-07-22 08:05:00,4.9053,4.9066,4.8996,4.9027,0.0
2025-07-22 08:10:00,4.9045,4.9072,4.9011,4.9054,0.0
2025-07-22 08:15:00,4.9062,4.9088,4.9007,4.9051,0.0
2025-07-22 08:20:00,4.9048,4.9094,4.8998,4.9033,0.0
2025-07-22 08:25:00,4.9045,4.9097,4.9021,4.9045,0.0
